2020-05-05 23:51:19+00:00,"Thanks to pkp, I ken save my moneyh.",
2020-05-05 23:49:51+00:00,"Tahun ni ramai theme raya (ye time pkp) warna black, maroon and baby blue and dark blue. Theme saya white translucent jerp",
2020-05-05 23:38:41+00:00,Cant sleep. Pkp sucks,
2020-05-05 23:20:46+00:00,After almost 2 months pkp .. you gonna start go to office again today . So take care  &lt;3,
2020-05-05 23:18:45+00:00,"@nooranajwa Hehe miss you. Okay je. Just things went differently from before. Dh habis belajar, and skrg even PKP pulak. Too many people i lost contact, bla bla bla. Yknow, too focused to what infront of me je skrg hm.",
2020-05-05 23:11:36+00:00,"It's very easy to ask people to stay home, extend the PKP if you're financially ok. Especially if you don't have kids, the brunt of it all will only be faced by you. Very different once you have (severall) kids. The kids don't deserve to suffer.",
2020-05-05 23:05:32+00:00,"D is rubbing salt. I am heading back to the office after quite a hiatus. PKP, finalization of project planning,etc. lama betul xmasuk office. Tadi dia nk pergi kerja, siap pesan,aipp! jgn tdo balik. practice",
2020-05-05 23:00:16+00:00,"@mizahusna4 for my grabcar driver,HAPPY BIRTHDAY ! sorry do tak dapat belanja column tea sebab pkp 🌚",
2020-05-05 22:53:33+00:00,ive stopped tracking my expenses since pkp and i hate that,
2020-05-05 22:50:48+00:00,"Dalam Tempoh PKP (until 12/5) :-

Free Delivery (For Mervie Triple &amp; Quintuple)
Free Cookies (For Mervie Couple, Triple &amp; Quintuple)

Take care and stay safe everyone!!❤️❤️",
2020-05-05 22:49:59+00:00,@fluffyFirefist After pkp true viner insha allah amin,
2020-05-05 22:42:22+00:00,"Two things I want to do outside the house after PKP

A HAIRCUT
AN APPOINTMENT FOR MY TEETH

Dah tak berupa dah aku ni",
2020-05-05 22:32:02+00:00,@umiabdaziz_ Slow slow workout if you think it’s unhealthy. I mean everyone kinda put on weight this pkp aku pon termasuk sekalik uhuk,
2020-05-05 22:29:51+00:00,@RiMartineau @LP_LaPresse Bell is behind this: they want to promote land lines telephone systems to compete Vidéotron cell business ! Ask PKP! And yes the inquiries on the Sun Circus by the Journal dé Montréal have as sole purpose to inform! Ok for Québécor to buy one more circus but with no government $.,
2020-05-05 22:21:02+00:00,"@wawanWoit Ada more than one haha but since you mentioned nak cod and during pkp ni hq benarkan agents cod through runner only, try this one @almariskincare @hananihanipiah",
2020-05-05 21:54:49+00:00,"Imagine if i accept her to be my partner, apa jadi lepas habis pkp aku balik johor? Dah lah belum pernah jumpa. I made a good choice for leaving her instead...",
2020-05-05 21:49:16+00:00,"After pkp 

Go back work normally today 👨🏻‍💻",
2020-05-05 21:45:58+00:00,My knowledge is outdated like a lot this PKP,
2020-05-05 21:45:39+00:00,@asyazlannn @aizashazzrien That’s why i said pkp can’t separate us 🥺☝🏻,
2020-05-05 21:42:30+00:00,@nnanabilala pkp changed people 😔👍,
2020-05-05 21:29:36+00:00,I need some some ideas to go for a date with my imaginary gf after this pkp ends. Drop yours below 😔👇,
2020-05-05 21:22:39+00:00,once pkp habis and i go to kl the first thing i’d buy is a dress idc,
2020-05-05 20:59:25+00:00,"once the pkp is over, what is the first thing you wanna do ? kalau mirah nak pergi kedai spek 😂 mata gue sakit amat",
2020-05-05 20:55:24+00:00,@shmshrfj Yepp haha. Pkp is finee i guess. Wfh jak kinek. How’s kuching? I heard sinun like serious shit terok 🤔,
2020-05-05 20:31:50+00:00,@audrralayylyy Safe flight my bb!! See u once pkp is over omg youre gonna be in kk!!!!,
2020-05-05 20:15:32+00:00,Having Harry Potter books marathon is so therapeutic during this pkp season 😌,
2020-05-05 19:19:28+00:00,@azvtisvk_ pkp top cannot sellfish later get caught,"Place(fullName='Kuching, Sarawak', name='Kuching', type='city', country='Malaysia', countryCode='MY')"
2020-05-05 19:08:11+00:00,Serious ku mok makan satay daging and steaks omg im gonna buy myself some beef after this pkp omg,
2020-05-05 19:05:56+00:00,omg baru teringat like a few days before pkp start i went to karaoke with hana and her other two friends 😐 it wuz litttt considering the fact that i hung out with strangers ahsjjcnd,
2020-05-05 18:51:08+00:00,@MagicwithZuby @PKP_Magic It's OKAY,
2020-05-05 18:49:08+00:00,@PKP_Magic Your island is so good,
2020-05-05 18:45:45+00:00,"@PKP_Magic This place is cute as hell, love it.",
2020-05-05 18:33:50+00:00,Musim pkp ni ramai yang showing their true color either bad or good.,
2020-05-05 18:29:37+00:00,So grateful that my last week before pkp start was lit,"Place(fullName='Kapar, Selangor', name='Kapar', type='city', country='Malaysia', countryCode='MY')"
2020-05-05 18:20:20+00:00,Me eating in cal deficit the entire pkp and now in ramadhan+pkp. I can feel i am famish right now,
2020-05-05 18:11:43+00:00,"#random

Boleh ke telco log every user cellID spnjng pkp ni and MKN just send SMS to specific user in targeted cellID to warn people to get tested. Something like 

MKN: Positve kes tracing telah berada di ..... masa .... Log cellID anda berada dikawasan itu. Sila get tested.",
2020-05-05 18:09:58+00:00,"Everyone nk keluar pkp nih with great face great body great everything ke coz I wanna know. Coz if you guys are, Imma stay home. 😂😂","Place(fullName='Hulu Kinta, Perak', name='Hulu Kinta', type='city', country='Malaysia', countryCode='MY')"
2020-05-05 17:56:49+00:00,"This PKP make me realize the value of my friends, my close people and my social life.",
2020-05-05 17:53:02+00:00,"Support me.. im selling my own nudes for money during this pkp..

Nak sex bagai abis pkp roger uhuks",
2020-05-05 17:51:05+00:00,Maybe you came into my life to teach me the pain of loving someone who won't. But i really wish that i had the chance to profess my love before you decided to walk out of it. Dunno just this pkp allowed me to think back. A LOT.,
2020-05-05 17:35:03+00:00,Oke baru lepas deal nak collabration dengan one business cookies. We both setuju do “ramadan collabration”. Supporting each other during ramadan and masa PKP nie. Its our second time collabration with other bussiness field and its our first time collab with r&amp;d business.,
2020-05-05 17:21:41+00:00,@sugarhaato tHROW IT AWAY DUMBASS ITS RAMADHAN AND PKP WE DONT HAVE TIME TO GET A CRIPPLING STOMACHACHE,
2020-05-05 17:15:33+00:00,"20k plus PKP violations but we only hear the case details for a handful of them plus a few VIPs

How do we keep track of legitimate violations vs racial/class bias and other forms of injustice disguised as legal proceedings?

One can only speculate",
